Cod_setor;Situacao_setor;V001;V002;V003
230440005120634;1;103;3;0
230440005120635;1;33;1;0
230440005120639;1;212;6;0
230440005120640;1;233;1;0
230440005120641;1;131;7;0
230440005120642;1;128;3;0
230440005120643;1;140;0;0
230440005120644;1;180;4;0
230440005120645;1;171;2;1
230440005120646;1;89;1;0
230440005120647;1;33;1;0
230440005120648;1;136;2;0
230440005120649;1;133;4;1
230440005120650;1;108;2;0
230440005120651;1;123;1;0
230440005120652;1;15;0;0
230440005120653;1;183;10;0
230440005120654;1;28;0;0
230440005120655;1;143;3;0
230440005120656;1;221;3;0
230440005120657;1;159;3;0
230440005120658;1;172;4;0
230440005120659;1;173;0;0
230440005120660;1;159;5;1
230440005120661;1;323;0;0
230440005120662;1;107;0;0
230440005120663;1;122;0;0
230440005120664;1;118;0;0
230440005120665;1;51;0;0
230440005120666;1;126;1;0
230440005120667;1;52;1;0
230440005120668;1;57;0;0
230440005120669;1;42;0;0
230440005120670;1;39;0;0
230440005120671;1;108;2;0
230440005120672;1;75;0;0
230440005120673;1;192;0;0
230440005120674;1;148;0;0
230440005120675;1;215;0;0
230440005120676;1;174;5;2
230440005120677;1;44;0;0
230440005120678;1;98;0;0
230440005120679;1;114;0;0
230440005120680;1;14;0;0
230440005120681;1;20;0;0
230440005120682;1;82;0;0
230440005120683;1;68;0;1
230440005120684;1;437;5;0
230440005120685;1;47;0;0
230440005120686;1;142;0;0
230440005120687;1;77;2;0
230440005120688;1;198;2;0
230440005120689;1;169;2;0
230440005120690;1;114;1;0
230440005120691;1;462;14;1
230440005120692;1;190;0;0
230440005120693;1;65;4;1
230440005120694;1;78;0;0
230440005120695;1;39;0;0
230440005120696;1;64;0;0
230440005120697;1;93;0;0
230440005120698;1;62;0;0
230440005120699;1;123;0;0
230440005120700;1;175;0;0
230440005120701;1;124;1;0
230440005120874;1;144;0;0
230440005120875;1;87;0;0
230440005120876;1;50;0;0
230440005121038;1;89;0;0
230440005121039;1;60;0;1
230440005121040;1;60;0;0
230440005121041;1;139;0;0
230440005121042;1;43;0;0
230440005121043;1;40;0;0
230440005121044;1;72;0;0
230440005121045;1;32;0;0
230440005121046;1;36;0;0
230440005121047;1;52;0;0
230440005121048;1;57;0;0
230440005121049;1;63;1;0
230440005121050;1;23;0;0
230440005121051;1;73;0;0
230440005121052;1;37;0;0
230440005121053;1;107;0;0
230440005121054;1;113;0;2
230440005121055;1;123;0;0
230440005121056;1;61;0;0
230440005121057;1;125;0;0
230440005121058;1;73;0;0
230440005121059;1;29;0;0
230440005121060;1;14;0;0
230440005121061;1;66;0;0
230440005121062;1;53;0;0
230440005121063;1;81;1;0
230440005121064;1;55;0;0
230440005121065;1;80;0;0
230440005121066;1;45;0;0
230440005121067;1;36;0;0
230440005121068;1;58;0;0
230440005121069;1;67;0;0
230440005121070;1;81;0;0
230440005121071;1;7;0;0
230440005121072;1;65;0;0
230440005121073;1;48;0;1
230440005121074;1;50;0;0
230440005121075;1;46;0;0
230440005121076;1;99;0;0
230440005121077;1;23;0;0
230440005121078;1;15;0;0
230440005121079;1;64;0;0
230440005121080;1;7;0;0
230440005121081;1;32;0;0
230440005121082;1;66;0;0
230440005121083;1;42;0;0
230440005121084;1;30;0;0
230440005121085;1;40;0;0
230440005121086;1;40;3;0
230440005121087;1;19;0;0
230440005121088;1;101;0;0
230440005121089;1;46;0;0
230440005121090;1;41;0;0
230440005121091;1;56;0;0
230440005121092;1;65;0;0
230440005121093;1;70;1;0
230440005121094;1;10;0;0
230440005121095;1;89;0;0
230440005121096;1;82;0;0
230440005121097;1;141;0;0
230440005121098;1;113;0;0
230440005121099;1;57;0;0
230440005121100;1;344;15;0
230440005121101;1;114;0;0
230440005121102;1;65;0;0
230440005121103;1;31;0;0
230440005121104;1;62;1;0
230440005121105;1;83;0;0
230440005121106;1;123;0;0
230440005121107;1;115;0;0
230440005121108;1;105;0;0
230440005121109;1;233;0;0
230440005121110;1;62;0;0
230440005121111;1;127;0;0
230440005121112;1;129;0;0
230440005121113;1;71;0;0
230440005121114;1;36;1;0
230440005121115;1;124;0;0
230440005121116;1;50;1;1
230440005121117;1;106;0;0
230440005121118;1;303;5;0
230440005121119;1;57;0;0
230440005121120;1;18;0;0
230440005121121;1;7;0;0
230440005121122;1;39;0;0
230440005121123;1;73;0;0
230440005121124;1;37;0;0
230440005121125;1;118;0;0
230440005121126;1;129;0;0
230440005121127;1;170;0;0
230440005121128;1;145;1;0
230440005121129;1;117;4;1
230440005121130;1;158;4;0
230440005121131;1;86;0;0
230440005121132;1;193;6;0
230440005121133;1;185;3;0
230440005121134;1;35;0;0
230440005121135;1;109;7;0
230440005121136;1;119;0;0
230440005121137;1;408;0;0
230440005121138;1;333;0;0
230440005121139;1;148;1;0
230440005121140;1;233;1;0
230440005121141;1;243;4;1
230440005121142;1;95;1;0
230440005121143;1;585;1;0
230440005121144;1;81;0;0
230440005121145;1;161;0;0
230440005121146;1;128;0;0
230440005121147;1;57;0;0
230440005121148;1;38;0;0
230440005121149;1;48;0;0
230440005121150;1;153;2;0
230440005121151;1;56;0;0
230440005121152;1;199;0;0
230440005121153;1;225;1;0
230440005121154;1;70;0;0
230440005121155;1;291;4;0
230440005121156;1;6;0;0
230440005121157;1;349;1;0
230440005121158;1;195;0;0
230440005121159;1;210;10;0
230440005121160;1;272;1;0
230440005121161;1;122;0;0
230440060060001;1;159;1;0
230440060060002;1;82;0;4
230440060060003;1;128;3;0
230440060060004;1;158;1;0
230440060060005;1;141;0;0
230440060060006;1;187;5;0
230440060060007;1;255;1;0
230440060060008;1;100;2;0
230440060060009;1;220;0;0
230440060060010;1;182;0;0
230440060060011;1;174;1;0
230440060060012;1;94;1;0
230440060060013;1;42;0;0
230440060060014;1;242;4;0
230440060060015;1;180;0;0
230440060060016;1;167;1;0
230440060060017;1;84;1;0
230440060060018;1;169;0;0
230440060060019;1;130;4;0
230440060060020;1;65;1;1
230440060060021;1;296;2;2
230440060060022;1;198;4;4
230440060060023;1;200;0;0
230440060060024;1;68;0;0
230440060060025;1;114;2;0
230440060060026;1;120;0;0
230440060060027;1;132;0;0
230440060060028;1;204;0;1
230440060060029;1;120;3;0
230440060060030;1;183;1;0
230440060060031;1;213;0;0
230440060060032;1;161;1;0
230440060060033;1;129;0;1
230440060060034;1;168;0;0
230440060060035;1;75;1;0
230440060060036;1;85;2;0
230440060060037;1;62;3;1
230440060060038;1;128;0;0
230440060060039;1;52;0;2
230440060060040;1;112;0;0
230440060060041;1;110;2;0
230440060060042;1;111;0;0
230440060060043;1;138;0;0
230440060060044;1;89;0;0
230440060060045;1;143;0;0
230440060060046;1;151;0;0
230440060060047;1;91;1;0
230440060060048;1;205;0;0
230440060060049;1;209;2;0
230440060060050;1;276;0;0
230440060060051;1;257;1;0
230440060060052;1;270;0;0
230440060060053;1;197;0;4
230440060060054;1;95;0;0
230440060060055;1;207;0;0
230440060060056;1;163;1;0
230440060060057;1;226;0;0
230440060060058;1;139;0;0
230440060060059;1;162;0;0
230440060060060;1;119;0;0
230440060060061;1;164;0;0
230440060060062;1;200;2;0
230440060060063;1;136;1;0
230440060060064;1;99;0;1
230440060060065;1;130;0;0
230440060060066;1;199;3;0
230440060060067;1;122;0;0
230440060060068;1;150;5;0
230440060060069;1;323;0;1
230440060060070;1;254;2;0
230440060060071;1;166;1;0
230440060060072;1;153;0;0
230440060060073;1;142;0;0
230440060060074;1;154;0;0
230440060060075;1;126;0;0
230440060060076;1;151;1;0
230440060060077;1;187;3;0
230440060060078;1;151;1;0
230440060060079;1;155;0;0
230440060060080;1;148;0;0
230440060060081;1;177;0;0
230440060060082;1;181;0;0
230440060060083;1;143;4;0
230440060060084;1;207;0;0
230440060060085;1;113;0;0
230440060060086;1;147;5;2
230440060060087;1;39;1;0
230440060060088;1;142;0;1
230440060060089;1;126;0;0
230440060060090;1;105;0;1
230440060060091;1;145;2;0
230440060060092;1;148;1;0
230440060060093;1;122;0;0
230440060060094;1;245;0;0
230440060060095;1;112;2;0
230440060060096;1;78;0;0
230440060060097;1;137;0;1
230440060060098;1;32;0;0
230440060060099;1;145;6;0
230440060060100;1;208;0;0
230440060060101;1;171;0;0
230440060060102;1;180;0;0
230440060060103;1;193;1;1
230440060060104;1;123;1;0
230440060060105;1;137;0;0
230440060060106;1;141;0;0
230440060060107;1;98;0;0
230440060060108;1;72;0;0
230440060060109;1;138;0;0
230440060060110;1;221;1;1
230440060060111;1;145;1;0
230440060060112;1;106;1;0
230440060060113;1;89;0;0
230440060060114;1;86;0;0
230440060060115;1;134;0;0
230440060060116;1;94;2;0
230440060060117;1;197;0;0
230440060060118;1;248;0;0
230440060060119;1;143;0;0
230440060060120;1;125;1;0
230440060060121;1;116;0;0
230440060060122;1;87;0;0
230440060060123;1;113;2;0
230440060060124;1;111;1;1
230440060060125;1;252;0;0
230440060060126;1;109;0;0
230440060060127;1;91;0;0
230440060060128;1;130;0;0
230440060060129;1;98;0;0
230440060060130;1;119;0;0
230440060060131;1;173;1;0
230440060060132;1;181;6;0
230440060060133;1;90;0;0
230440060060134;1;196;3;2
230440060060135;1;232;0;0
230440060060136;1;143;0;0
230440060060137;1;88;1;0
230440060060138;1;117;0;0
230440060060139;1;100;1;0
230440060060140;1;87;0;0
230440060060141;1;138;1;0
230440060060142;1;95;0;0
230440060060143;1;91;2;0
230440060060144;1;153;0;0
230440060060145;1;85;0;0
230440060060146;1;110;0;0
230440060060147;1;138;0;2
230440060060148;1;123;1;0
230440060060149;1;216;3;2
230440060060150;1;187;1;0
230440060060151;1;138;1;0
230440060060152;1;147;0;0
230440060060199;1;224;0;0
230440060060200;1;108;1;0
230440060060201;1;205;1;2
230440060060202;1;104;1;0
230440060060203;1;87;0;0
230440060060204;1;112;1;0
230440060060205;1;80;0;0
230440060060206;1;107;0;0
230440060060207;1;118;0;0
230440060060208;1;111;1;0
230440060060209;1;138;0;0
230440060060210;1;101;0;0
230440060060211;1;90;0;0
230440060060212;1;145;1;0
230440060060213;1;152;1;0
230440060060214;1;154;0;0
230440060060215;1;207;0;0
230440060060216;1;140;3;0
230440060060217;1;118;0;1
230440060060218;1;145;1;0
230440060060219;1;240;3;0
230440060060220;1;86;0;0
230440060060221;1;126;0;0
230440060060222;1;104;0;0
230440060060223;1;95;1;0
230440060060224;1;86;2;0
230440060060225;1;92;0;0
230440060060226;1;94;0;0
230440060060227;1;112;0;0
230440060060228;1;90;0;0
230440060060229;1;116;0;0
230440060060230;1;97;0;0
230440060060231;1;88;0;0
230440060060232;1;248;3;0
230440060060233;1;121;0;0
230440060060234;1;150;1;1
230440060060254;1;100;0;0
230440060060255;1;42;0;0
230440060100153;1;135;0;0
230440060100154;1;183;0;0
230440060100155;1;147;0;0
230440060100156;1;186;1;2
230440060100157;1;107;0;0
230440060100158;1;213;3;0
230440060100159;1;227;4;1
230440060100160;1;127;2;0
230440060100161;1;115;1;0
230440060100162;1;125;3;0
230440060100163;1;144;1;0
230440060100164;1;223;2;0
230440060100165;1;199;3;0
230440060100166;1;55;1;0
230440060100167;1;68;0;0
230440060100168;1;85;0;0
230440060100169;1;146;1;1
230440060100170;1;97;0;0
230440060100171;1;239;7;0
230440060100172;1;239;2;0
230440060100173;1;225;1;0
230440060100174;1;113;0;0
230440060100175;1;330;4;1
230440060100176;1;268;4;0
230440060100177;1;626;1;0
230440060100178;1;269;4;0
230440060100179;1;234;6;0
230440060100180;1;175;0;0
230440060100181;1;213;2;0
230440060100182;1;143;0;1
230440060100183;1;152;2;0
230440060100184;1;112;3;0
230440060100185;1;132;0;0
230440060100186;1;145;0;0
230440060100187;1;67;0;0
230440060100188;1;133;0;0
230440060100189;1;115;0;0
230440060100190;1;119;1;0
230440060100191;1;221;0;0
230440060100192;1;81;0;0
230440060100193;1;198;3;0
230440060100194;1;97;1;0
230440060100195;1;127;2;0
230440060100196;1;112;0;0
230440060100197;1;83;0;0
230440060100198;1;164;0;0
230440060100235;1;202;1;0
230440060100236;1;141;3;0
230440060100237;1;122;0;0
230440060100238;1;189;0;1
230440060100239;1;126;1;0
230440060100240;1;155;1;0
230440060100241;1;233;0;0
230440060100242;1;144;2;0
230440060100243;1;258;4;0
230440060100244;1;136;0;0
230440060100245;1;158;0;0
230440060100246;1;104;0;0
230440060100247;1;116;0;0
230440060100248;1;112;2;0
230440060100249;1;96;0;0
230440060100250;1;130;0;0
230440060100251;1;129;0;0
230440060100252;1;123;1;0
230440060100253;1;106;0;1
230440065090001;1;65;0;0
230440065090002;1;124;0;1
230440065090003;1;293;0;1
230440065090004;1;120;1;0
230440065090005;1;110;0;0
230440065090006;1;134;2;0
230440065090007;1;190;0;0
230440065090008;1;333;0;0
230440065090009;1;72;0;0
230440065090010;1;160;0;0
230440065090011;1;159;0;0
230440065090012;1;117;0;0
230440065090013;1;211;2;0
230440065090014;1;93;2;0
230440065090015;1;127;1;0
230440065090016;1;240;3;0
230440065090017;1;138;0;2
230440065090018;1;204;0;0
230440065090019;1;252;1;0
230440065090020;1;200;1;0
230440065090070;1;57;0;0
230440065090071;1;100;0;0
230440065090072;1;147;0;0
230440065090073;1;63;0;0
230440065090074;1;150;1;0
230440065090075;1;63;0;0
230440065090076;1;65;0;0
230440065090077;1;52;0;0
230440065090078;1;85;0;0
230440065090079;1;114;0;0
230440065090080;1;139;0;0
230440065090081;1;119;0;0
230440065090082;1;92;0;0
230440065090083;1;78;0;0
230440065090084;1;96;0;0
230440065090085;1;94;0;0
230440065090086;1;96;0;0
230440065090087;1;74;0;0
230440065090088;1;167;0;0
230440065090089;1;74;0;0
230440065090090;1;118;0;0
230440065090091;1;103;0;0
230440065090092;1;80;0;0
230440065090093;1;217;1;0
230440065090094;1;28;0;0
230440065090095;1;131;0;0
230440065090096;1;93;0;0
230440065090097;1;108;0;0
230440065090098;1;52;1;0
230440065090099;1;84;0;0
230440065090100;1;155;2;0
230440065090101;1;58;1;0
230440065090102;1;27;0;0
230440065090103;1;53;0;0
230440065090104;1;78;0;0
230440065090106;1;77;1;0
230440065090107;1;32;0;0
230440065090108;1;108;0;0
230440065090109;1;161;5;0
230440065090110;1;119;0;0
230440065090112;1;167;0;2
230440065090113;1;216;1;0
230440065090114;1;168;2;0
230440065090115;1;172;7;0
230440065090116;1;180;1;0
230440065090117;1;111;1;0
230440065090118;1;152;0;0
230440065090119;1;173;0;0
230440065090120;1;182;3;0
230440065090121;1;106;0;0
230440065090122;1;155;2;0
230440065090123;1;94;1;0
230440065090124;1;64;2;0
230440065090125;1;153;1;1
230440065090126;1;240;15;0
230440065090128;1;106;0;0
230440065090129;1;106;1;0
230440065090130;1;122;0;0
230440065090131;1;189;1;0
230440065090132;1;141;0;0
230440065090133;1;88;0;0
230440065090134;1;57;1;0
230440065090135;1;39;0;0
230440065090136;1;164;0;0
230440065090137;1;24;0;0
230440065090293;1;137;1;0
230440065090294;1;335;0;0
230440065090295;1;17;0;0
230440065090296;1;169;3;0
230440065090297;1;93;0;0
230440065090298;1;85;0;0
230440065090299;1;196;1;0
230440065090300;1;201;3;1
230440065090301;1;30;2;0
230440065090302;1;102;0;0
230440065090303;1;170;0;0
230440065090304;1;253;7;0
230440065090305;1;150;1;0
230440065090306;1;195;6;2
230440065090308;1;122;1;0
230440065090309;1;107;1;0
230440065090310;1;103;0;0
230440065090311;1;87;0;0
230440065090312;1;132;0;0
230440065090313;1;211;0;0
230440065090314;1;238;2;0
230440065090315;1;168;3;0
230440065090316;1;148;0;0
230440065090321;1;137;0;0
230440065090322;1;118;0;0
230440065090323;1;39;1;0
230440065090324;1;101;0;0
230440065090325;1;84;1;0
230440065090326;1;126;3;0
230440065090327;1;205;0;0
230440065090328;1;98;0;0
230440065090329;1;225;1;0
230440065090330;1;79;0;0
230440065090331;1;142;0;0
230440065090332;1;83;0;0
230440065090333;1;10;0;0
230440065090338;1;115;0;0
230440065090339;1;114;0;0
230440065090340;1;185;0;0
230440065090341;1;42;0;0
230440065090342;1;151;0;0
230440065090343;1;147;0;0
230440065090344;1;112;0;0
230440065090345;1;95;0;0
230440065090346;1;119;0;0
230440065090347;1;121;0;0
230440065090348;1;190;3;0
230440065090349;1;143;0;0
230440065090350;1;60;3;0
230440065090351;1;109;1;9
230440065090352;1;85;1;0
230440065090353;1;102;0;0
230440065090354;1;113;0;0
230440065090355;1;52;0;0
230440065090356;1;73;0;0
230440065090357;1;42;0;0
230440065090358;1;46;0;0
230440065090359;1;70;0;0
230440065090360;1;95;1;0
230440065090361;1;96;1;0
230440065090362;1;162;0;0
230440065090363;1;274;3;0
230440065090364;1;173;1;0
230440065090365;1;65;0;0
230440065090366;1;103;0;0
230440065090367;1;42;1;0
230440065090368;1;192;15;0
230440065090369;1;182;1;0
230440065090370;1;63;0;0
230440065090371;1;137;1;1
230440065090372;1;158;2;0
230440065090373;1;261;9;0
230440065090374;1;259;3;0
230440065090375;1;278;8;0
230440065090376;1;378;1;0
230440065090377;1;236;1;0
230440065090378;1;159;1;0
230440065090379;1;129;1;0
230440065090380;1;171;4;0
230440065090381;1;131;4;0
230440065090382;1;93;0;0
230440065090383;1;13;0;0
230440065090384;1;171;0;0
230440065090385;1;140;6;0
230440065090386;1;104;0;0
230440065090387;1;86;2;0
230440065090388;1;149;0;0
230440065090389;1;100;5;0
230440065090390;1;56;0;0
230440065090391;1;123;0;0
230440065090392;1;216;0;0
230440065090393;1;115;0;0
230440065090394;1;226;2;0
230440065090395;1;119;1;0
230440065090396;1;132;1;0
230440065090397;1;179;4;0
230440065090398;1;249;3;0
230440065090399;1;137;0;0
230440065090400;1;79;0;0
230440065090401;1;74;0;0
230440065090402;1;74;0;0
230440065090403;1;134;0;0
230440065090404;1;86;0;0
230440065090405;1;119;0;0
230440065090406;1;131;0;0
230440065090407;1;141;0;0
230440065090408;1;170;0;0
230440065090409;1;129;0;0
230440065090410;1;149;0;0
230440065090411;1;81;0;0
230440065110021;1;68;0;0
230440065110022;1;103;0;0
230440065110023;1;39;0;0
230440065110024;1;269;3;0
230440065110025;1;108;0;0
230440065110026;1;178;2;0
230440065110027;1;109;0;0
230440065110028;1;137;0;0
230440065110029;1;54;0;0
230440065110030;1;123;0;0
230440065110031;1;116;0;0
230440065110032;1;125;0;0
230440065110033;1;74;0;0
230440065110034;1;65;0;0
230440065110035;1;66;0;0
230440065110036;1;145;0;0
230440065110037;1;132;2;0
230440065110038;1;126;1;1
230440065110039;1;213;5;0
230440065110040;1;194;2;0
230440065110041;1;80;0;0
230440065110042;1;108;1;0
230440065110043;1;144;0;0
230440065110044;1;97;0;0
230440065110045;1;81;0;0
230440065110046;1;67;0;0
230440065110047;1;41;0;0
230440065110048;1;20;0;0
230440065110049;1;91;2;0
230440065110050;1;138;2;0
230440065110051;1;100;0;0
230440065110052;1;105;0;0
230440065110053;1;26;1;0
230440065110054;1;146;1;0
230440065110055;1;74;2;0
230440065110056;1;160;2;0
230440065110057;1;172;1;0
230440065110058;1;91;0;0
230440065110059;1;101;0;0
230440065110060;1;126;0;0
230440065110061;1;209;1;1
230440065110062;1;169;0;0
230440065110063;1;106;1;0
230440065110064;1;143;0;0
230440065110065;1;190;0;0
230440065110066;1;87;0;0
230440065110067;1;138;0;0
230440065110068;1;103;0;0
230440065110069;1;114;0;0
230440065110138;1;107;0;0
230440065110139;1;204;3;0
230440065110140;1;116;0;0
230440065110141;1;139;0;0
230440065110142;1;129;2;0
230440065110143;1;141;0;0
230440065110144;1;182;5;0
230440065110145;1;190;1;0
